publishedAt,title,description,thumbnailurl
2020-05-11T19:00:00Z,I Made Freezer-Friendly Breakfast Burritos • Tasty,Kiano makes frozen breakfast burritos from scratch! Check out Kiano on Instagram: https://www.instagram.com/kianomoju/ Check out Jikoni on YouTube: ...,https://i.ytimg.com/vi/2k0rlT-HK8g/default.jpg
2020-02-03T02:00:40Z,5 Ice Cream Cake Recipes You Need In Your Life • Tasty,Making it easier for you to be just that bit closer to your favorite dessert. Here are 5 ice cream cake recipes that you need in your life ASAP! Shop the NEW Tasty ...,https://i.ytimg.com/vi/LORrGRccn04/default.jpg
2019-05-05T22:00:04Z,4 Mesmerizing Dessert Recipes By Rie McClenny • Tasty,"Which one of Rie's desserts is your favorite? Follow Rie on Instagram for more: https://www.instagram.com/thedessertsnob/ If you want more of Tasty, check out ...",https://i.ytimg.com/vi/i-zaRafLdiY/default.jpg
2019-04-27T19:00:05Z,Magic Fizzy Truffles • Tasty,"About Tasty: The official YouTube channel of all things Tasty, the world's largest food network. From recipes, world-class talent, and top-of-the-line cookware, we ...",https://i.ytimg.com/vi/Sqxau_6FoIM/default.jpg
2019-07-05T22:00:02Z,6 Best Savory Chicken Appetizers • Tasty,"About Tasty: The official YouTube channel of all things Tasty, the world's largest food network. From recipes, world-class talent, and top-of-the-line cookware, we ...",https://i.ytimg.com/vi/ST6iwa4UKN4/default.jpg
2019-07-21T19:00:03Z,5 Delectable &amp; Mouth-Watering Calzone Recipes • Tasty,"Try these 5 different styles of calzones! Subscribe to Tasty: https://bzfd.it/2ri82Z1 About Tasty: The official YouTube channel of all things Tasty, the world's largest ...",https://i.ytimg.com/vi/U9bM_mnoOSg/default.jpg
2019-06-17T22:00:02Z,Summertime Lentil Bolognese • Tasty,Make your summer meatless and light with spiraled veggie noodles topped with this delicious lentil bolognese. Get the recipe here: ...,https://i.ytimg.com/vi/EGjKDIDyBsc/default.jpg
2019-04-09T19:00:04Z,7 Seriously Yummy Ways To Make Fried Chicken • Tasty,"About Tasty: The official YouTube channel of all things Tasty, the world's largest food network. From recipes, world-class talent, and top-of-the-line cookware, we ...",https://i.ytimg.com/vi/yIL_izJkY7o/default.jpg
2019-09-24T22:00:00Z,8 Rich &amp; Wholesome Fall Soups • Tasty,Get ready for fall with these 8 soup recipes! Shop the NEW Tasty Merch: https://bzfd.it/shoptastyyoutube Subscribe to Tasty: https://bzfd.it/2ri82Z1 About Tasty: ...,https://i.ytimg.com/vi/HcK9jrAy_GU/default.jpg
2018-05-25T22:00:26Z,The History Of Birthday Cake,Why do we put candles on it? Shop the Tasty kitchenware collection here: http://bit.ly/2IooLS4 Check us out on Facebook! - facebook.com/buzzfeedtasty Credits: ...,https://i.ytimg.com/vi/LwaXoti8lXk/default.jpg
2019-10-30T22:00:03Z,Five Make-Ahead Work Lunches That Don&#39;t Need Reheating • Tasty,Get ready for the week and plan ahead with these five lunches that don't need reheating 🥪 Shop the NEW Tasty Merch: https://bzfd.it/shoptastyyoutube ...,https://i.ytimg.com/vi/MNqcSJ6kOzs/default.jpg
2018-12-18T02:00:01Z,6 Heavenly Cream Cheese Recipes You Need In Your Life,Check us out on Facebook! - facebook.com/buzzfeedtasty Credits: https://www.buzzfeed.com/bfmp/videos/72163 MUSIC Licensed via Audio Network.,https://i.ytimg.com/vi/1HXjWNUme9o/default.jpg
2019-04-25T16:00:07Z,Can This Pastry Chef Transform Peanut Butter &amp; Jelly Into A New Dessert? • Tasty,"Milk Bar just reinvented one of your classic childhood favorites! Watch as Milk Bar chef and owner, Christina Tosi, gives PB&J a serious bakeover Stop by Milk ...",https://i.ytimg.com/vi/ikuZeUd2Uyg/default.jpg
2020-01-23T23:00:09Z,5 Creative Sushi Recipes • Tasty,Who said you shouldn't play with your food? Get creative and try out these mesmerizing sushi recipes. Shop the NEW Tasty Merch: ...,https://i.ytimg.com/vi/ogl4RyqSpeA/default.jpg
2019-12-28T02:00:00Z,Three-Course Post-Party New Year&#39;s Day Brunch • Tasty,Keep it simple post-New Year's Eve with this three-course brunch! Shop the NEW Tasty Merch: https://bzfd.it/shoptastyyoutube Subscribe to Tasty: ...,https://i.ytimg.com/vi/10Ioc70MmhY/default.jpg
2018-12-23T23:00:03Z,6 Cookies To Bake With Your BFF,Check us out on Facebook! - facebook.com/buzzfeedtasty Credits: https://www.buzzfeed.com/bfmp/videos/73365 MUSIC Licensed via Audio Network.,https://i.ytimg.com/vi/sVwAsiGe-6o/default.jpg
2019-08-20T19:00:03Z,6 Fun Ways To Up Your Cheesecake Game • Tasty,"About Tasty: The official YouTube channel of all things Tasty, the world's largest food network. From recipes, world-class talent, and top-of-the-line cookware, we ...",https://i.ytimg.com/vi/emtG8bbRDPA/default.jpg
2019-10-22T19:00:06Z,5 Easy College Dorm Recipes Anyone Can Make • Tasty,"About Tasty: The official YouTube channel of all things Tasty, the world's largest food network. From recipes, world-class talent, and top-of-the-line cookware, we ...",https://i.ytimg.com/vi/dD_5bItInE0/default.jpg
2019-04-20T22:00:00Z,4 Ways To Use Your Veggie Scraps For Earth Day • Tasty,"About Tasty: The official YouTube channel of all things Tasty, the world's largest food network. From recipes, world-class talent, and top-of-the-line cookware, we ...",https://i.ytimg.com/vi/LR7Y_XCwqOU/default.jpg
2021-01-08T18:00:01Z,Can I Make Chili&#39;s Baby Back Ribs Faster Than Delivery? • Tasty,Katie (@oldladiekatie) tries to make a Baby Back Ribs platter faster than Chili's delivers it. Can she do it? Subscribe to Tasty: https://bzfd.it/2ri82Z1 Tasty Tasty ...,https://i.ytimg.com/vi/4oBK-2CNXhM/default.jpg
2018-06-23T22:00:07Z,Chocolate Cookie Cheesecake-Stuffed Brownies,Check us out on Facebook! - facebook.com/buzzfeedtasty Credits: https://www.buzzfeed.com/bfmp/videos/59947 MUSIC Licensed via Audio Network.,https://i.ytimg.com/vi/gWJs6FQakT0/default.jpg
2017-06-23T01:00:02Z,Secret 11 Herbs and Spices Fried Chicken,Here is what you'll need! 11 Herbs And Spices Fried Chicken Servings: 8 INGREDIENTS 400 milliliters butter milk 2 eggs 8 chicken drumsticks 2 liters vegetable ...,https://i.ytimg.com/vi/1fLY9vSmIPs/default.jpg
2020-01-11T17:00:06Z,Alvin Reacts To The Best &quot;Making It Big&quot; Episodes • Tasty,Watch Alvin's GIANT reactions to the best Making It Big episodes! Shop the NEW Tasty Merch: https://bzfd.it/shoptastyyoutube Subscribe to Tasty: ...,https://i.ytimg.com/vi/WtmpmQHZnKM/default.jpg
2017-09-09T22:00:32Z,Cucumber Subs 4 Ways,"Here is what you'll need! Smoked Salmon Cucumber Sub Servings: 4 INGREDIENTS 4 cucumbers ½ cup cream cheese ½ red onion, chopped ¼ cup dill 8 ...",https://i.ytimg.com/vi/FrfXGtMWNXU/default.jpg
2019-09-18T22:00:03Z,Delicious Recipes For Donut Lovers • Tasty,Love donuts? Try out these delicious recipes Shop the NEW Tasty Merch: https://bzfd.it/shoptastyyoutube Subscribe to Tasty: https://bzfd.it/2ri82Z1 About ...,https://i.ytimg.com/vi/YV0ipR-IY7c/default.jpg
2018-01-10T20:00:00Z,Pancakes Vs. Waffles,Check us out on Facebook! - facebook.com/buzzfeedtasty Credits: https://www.buzzfeed.com/bfmp/videos/42185 MUSIC Licensed via Audio Network.,https://i.ytimg.com/vi/A13RYxYFHLA/default.jpg
2018-12-07T20:00:03Z,Cookies That Anyone Can Make,Check us out on Facebook! - facebook.com/buzzfeedtasty Credits: https://www.buzzfeed.com/bfmp/videos/73263 MUSIC Licensed via Audio Network.,https://i.ytimg.com/vi/exPXk783FxA/default.jpg
2019-05-14T22:00:04Z,Umami Tomato Pasta • Tasty,"About Tasty: The official YouTube channel of all things Tasty, the world's largest food network. From recipes, world-class talent, and top-of-the-line cookware, we ...",https://i.ytimg.com/vi/EuHlAA0UiQ8/default.jpg
2019-01-28T19:00:04Z,Game Day Sheet-Pan Appetizers // Presented by Reynolds,Make 3 appetizers in 1 sheet pan using Reynolds Wrap® to keep your guests fed on game day! http://reynoldskitchens.com/gameday.,https://i.ytimg.com/vi/tE__HSlblT4/default.jpg
2019-01-18T23:00:02Z,How to Make Delicious Diner-Inspired Recipes • Tasty,"Learn how to make these recipes, inspired by your favorite diners! Subscribe to Tasty: https://bzfd.it/2ri82Z1 About Tasty: The official YouTube channel of all ...",https://i.ytimg.com/vi/VKBOJ1X4zAI/default.jpg
2018-03-08T02:00:37Z,10 Ways To Make Chicken Nuggets,Check us out on Facebook! - facebook.com/buzzfeedtasty Credits: https://www.buzzfeed.com/bfmp/videos/50047 MUSIC Licensed via Audio Network.,https://i.ytimg.com/vi/iqZ_fDuCi7g/default.jpg
2020-02-07T17:00:00Z,Alvin Tries To Recreate The Mario Party Pizza Video Game In Real Life • Tasty,Can Alvin bring the Mario Party pizza to life? Looking for more video game food being turned into real life food? Inga's recreating the decorative curry from ...,https://i.ytimg.com/vi/-iCLYpeghJs/default.jpg
2017-11-09T15:00:09Z,Tacos 10 Ways,Check us out on Facebook! - facebook.com/buzzfeedtasty Credits: https://www.buzzfeed.com/bfmp/videos/36675 MUSIC Licensed via Audio Network.,https://i.ytimg.com/vi/9xdAyhtP8vs/default.jpg
2018-11-28T02:00:00Z,5 Amazing Banana Bread Recipes,Check us out on Facebook! - facebook.com/buzzfeedtasty Credits: https://www.buzzfeed.com/bfmp/videos/71742.,https://i.ytimg.com/vi/Av6v1Fqei5o/default.jpg
2017-09-14T01:00:01Z,Red Velvet Cupcakes As Made By Kevin Durant,All music provided by Audio Network and Warner Chappell Inc. Used with permission.,https://i.ytimg.com/vi/B8G8m08G_yo/default.jpg
2018-08-23T22:00:00Z,Epic Party Dishes,Check us out on Facebook! - facebook.com/buzzfeedtasty Credits: https://www.buzzfeed.com/bfmp/videos/64781 MUSIC Licensed via Audio Network.,https://i.ytimg.com/vi/6LrGPJruKcQ/default.jpg
2019-01-12T16:00:01Z,I Tried Authentic Chinese Sweet and Sour Pork For The First Time • Tasty,"Turns out Brenda has been eating an ""interpretation"" on the real thing! Watch her journey as she goes on the hunt for the most authentic Chinese sweet and sour ...",https://i.ytimg.com/vi/8vMOESJwWsg/default.jpg
2019-06-06T22:00:03Z,7 Food Rings To Jazz Up Your Next Party • Tasty,"About Tasty: The official YouTube channel of all things Tasty, the world's largest food network. From recipes, world-class talent, and top-of-the-line cookware, we ...",https://i.ytimg.com/vi/Y5d9a18pXUQ/default.jpg
2020-04-05T16:00:11Z,I Made 400-Year-Old Miso Soup • Tasty,How far back does the history of this souper soup go? Hannah Hart explores the origins of one of her favorite foods—miso soup. Follow Hannah Hart here: ...,https://i.ytimg.com/vi/FlaBBKeTw50/default.jpg
2020-02-07T20:00:00Z,5 Quirky Pizza Recipes For All Pizza Lovers,"About Tasty: The official YouTube channel of all things Tasty, the world's largest food network. From recipes, world-class talent, and top-of-the-line cookware, we ...",https://i.ytimg.com/vi/5po5y8mLMpA/default.jpg
2017-10-07T16:00:16Z,6 Recipes For Cookies And Cream Lovers,Here is what you'll need! https://tasty.co/recipe/cookies-and-cream-cheesecake-cookies https://tasty.co/recipe/no-bake-cookies-and-cream-cheesecake ...,https://i.ytimg.com/vi/gr5yuy0yg78/default.jpg
2018-11-06T20:00:02Z,7 Fall Cinnamon Breakfast Treats,Check us out on Facebook! - facebook.com/buzzfeedtasty Credits: https://www.buzzfeed.com/bfmp/videos/69772 MUSIC Licensed via Audio Network.,https://i.ytimg.com/vi/VgLFf7MWR-U/default.jpg
2016-04-15T21:14:44Z,Honey BBQ Chicken Wings,RECIPE: Honey BBQ Chicken Wings Makes 20 Ingredients 1 cup flour 1 teaspoon chili powder 1 teaspoon Kosher salt 1 teaspoon freshly ground black pepper ...,https://i.ytimg.com/vi/_r1B365GxNY/default.jpg
2020-02-03T23:00:00Z,5 Warm &amp; Soft Pudding Recipes • Tasty,Ooey and gooey is the perfect combination for a pudding! Here are 5 warm and soft pudding recipes to keep you warm this winter. Shop the NEW Tasty Merch: ...,https://i.ytimg.com/vi/4N5EAh28naM/default.jpg
2020-02-21T17:00:00Z,I Tested George Foreman&#39;s Quesadilla-Maker • Tasty,Will this quesadilla-maker live up to Nichi's expectations or will it melt under pressure? Get the quesadilla maker for yourself: https://amzn.to/3bWE5DY Check ...,https://i.ytimg.com/vi/0_h4t7vDyXc/default.jpg
2020-11-30T18:00:24Z,How To Make The Perfect Roast Chicken • Tasty,"Everyone should know how to make a basic roast chicken! Today, Meiko Temple (@meikoandthedish) shows you how to make her personal spatchcocked, ...",https://i.ytimg.com/vi/wY-Vu16Q3dk/default.jpg
2018-03-23T16:00:27Z,Rice Cooker Pineapple Upside-Down Cake,Check us out on Facebook! - facebook.com/buzzfeedtasty Credits: https://www.buzzfeed.com/bfmp/videos/50643 MUSIC Licensed via Audio Network.,https://i.ytimg.com/vi/ZscBhCOBTEg/default.jpg
2019-11-13T23:00:02Z,Chocolate Chip Churro Cookie Cake Creation • Tasty,CONTEST TIME We've mashed up our greatest hits to create the ultimate trifecta recipe and now we want to see yours! The #TastyTripleThreat contest starts ...,https://i.ytimg.com/vi/ahogwZTiHCQ/default.jpg
2020-10-22T17:00:10Z,How To Make The Cutest Baos • Tasty,"Tasty Tasty The official YouTube channel of all things Tasty, the world's largest food network. From recipes, world-class talent, and top-of-the-line cookware, we ...",https://i.ytimg.com/vi/lmO7awy3ITM/default.jpg
2019-10-29T22:00:06Z,5 Delectable Recipes Perfect For Fall • Tasty,These delicious fall recipes are the perfect complement to the weather Recipes: https://tasty.co/compilation/5-delectable-recipes-perfect-for-fall Shop the NEW ...,https://i.ytimg.com/vi/S8XvrWZEjHU/default.jpg
2018-09-24T19:00:01Z,Kenyan Barbecue: Restaurant vs. Homemade,We travel to Kenya to learn about the local styles of barbecuing meat. Carnivore Restaurant's Website: http://www.tamarind.co.ke/restaurant.php?carnivore Shop ...,https://i.ytimg.com/vi/SkRQMxDd55M/default.jpg
2018-11-17T02:00:05Z,6 Tasty Giant Foods,Check us out on Facebook! - facebook.com/buzzfeedtasty Credits: https://www.buzzfeed.com/bfmp/videos/70684 MUSIC Licensed via Audio Network.,https://i.ytimg.com/vi/sAEXLWt2GqA/default.jpg
2020-01-11T23:00:06Z,7 Easy And Elegant Macarons • Tasty,Macarons are the perfect treat to make you feel sophisticated and elegant! These macarons are deceptively easy and just the sweet little bite you're looking for!,https://i.ytimg.com/vi/id0xozzf5_M/default.jpg
2018-12-12T23:00:01Z,5 Must Know Baked Chicken Recipes,Check us out on Facebook! - facebook.com/buzzfeedtasty Credits: https://www.buzzfeed.com/bfmp/videos/73222.,https://i.ytimg.com/vi/A5rrzwBB4EA/default.jpg
2019-11-05T20:00:06Z,5 Juicy Fried Chicken Recipes You Can&#39;t Resist • Tasty,Would you be able to say no to these juicy fried chicken recipes? Shop the NEW Tasty Merch: https://bzfd.it/shoptastyyoutube Subscribe to Tasty: ...,https://i.ytimg.com/vi/NE_xIPuHWPs/default.jpg
2018-07-03T22:00:35Z,Easy BBQ Recipes for a Great BBQ,Check us out on Facebook! - facebook.com/buzzfeedtasty Credits: https://www.buzzfeed.com/bfmp/videos/60738 MUSIC Licensed via Audio Network.,https://i.ytimg.com/vi/We4HI_GQ_Fs/default.jpg
2017-02-24T20:33:40Z,Steak Fajita Quesadillas,"Here is what you'll need! STEAK FAJITA QUESADILLAS Servings: 4 - 6 INGREDIENTS 1 pound skirt steak 2 tablespoons olive oil Salt, to taste Pepper, to taste 1 ...",https://i.ytimg.com/vi/eJFQb9fq0Ik/default.jpg
2018-02-03T23:00:57Z,9 Mind-Blowing Party Food Rolls,Check us out on Facebook! - facebook.com/buzzfeedtasty Credits: https://www.buzzfeed.com/bfmp/videos/46429 MUSIC Licensed via Audio Network.,https://i.ytimg.com/vi/ndfH3x2w_nA/default.jpg
2020-12-14T18:00:21Z,I Tested Oprah&#39;s Favorite Air Fryer • Tasty,"Tasty Tasty The official YouTube channel of all things Tasty, the world's largest food network. From recipes, world-class talent, and top-of-the-line cookware, we ...",https://i.ytimg.com/vi/jGbxv6RrjLo/default.jpg
2019-08-05T16:00:08Z,7 Satisfyingly Easy No-Bake Desserts • Tasty,Try these 7 satisfying no-bake desserts Subscribe to Tasty: https://bzfd.it/2ri82Z1 Subscribe to Tasty Newsletters: https://bzfd.it/2SC4h0S About Tasty: The official ...,https://i.ytimg.com/vi/N7olWC7BeKY/default.jpg
2020-01-15T20:00:04Z,Surf and Turf Steak Roll Up • Tasty,Surf's up this week! Try this surf and turf steak roll-up for a delicious weeknight meal. Shop the NEW Tasty Merch: https://bzfd.it/shoptastyyoutube Subscribe to ...,https://i.ytimg.com/vi/mCeAiUQXkkg/default.jpg
2020-04-29T19:02:31Z,Pie Challenge: Would You Rather Have A Pretzel Pie or Chocolate Pecan Pie? • Tasty,Betsy's crushed pretzel pie or Amanda's chocolate pecan pie? Follow Betsy on Instagram: instagram.com/livinmybetslife/ Follow Amanda on Instagram: ...,https://i.ytimg.com/vi/mMaK2p9-8_Y/default.jpg
2019-08-11T22:00:00Z,Delicious Cereal Desserts That Don&#39;t Require A Spoon • Tasty,"Cereal's not just for breakfast anymore 🥄 Subscribe to Tasty: https://bzfd.it/2ri82Z1 About Tasty: The official YouTube channel of all things Tasty, the world's ...",https://i.ytimg.com/vi/MpQwAznOcZg/default.jpg
2020-01-07T20:00:11Z,Peanut Butter Keto Cookies • Tasty,Form healthy habits this year with the help of these deliciously simple keto recipes! Shop the NEW Tasty Merch: https://bzfd.it/shoptastyyoutube Subscribe to ...,https://i.ytimg.com/vi/xWi48fHwi4s/default.jpg
2019-08-04T19:00:04Z,Chicken Katsu Tacos To Remix Taco Night,"Try these chicken katsu tacos to remix your taco night! Subscribe to Tasty: https://bzfd.it/2ri82Z1 About Tasty: The official YouTube channel of all things Tasty, the ...",https://i.ytimg.com/vi/ro0yuuCcYUU/default.jpg
2019-07-04T19:00:06Z,Sweet And Savory Monte Cristo Sliders • Tasty,Make your party unforgettable with these delicious Monte Cristo sliders. Easy and sooo delicious! Get the recipe here: ...,https://i.ytimg.com/vi/YcpzH1-q7DY/default.jpg
2021-02-04T19:00:07Z,Who Has The Best Family Mac &#39;N&#39; Cheese Recipe? • Tasty,"In honor of Black History Month, Meiko & Kenneth battle it out to see who's family has the best mac 'n' cheese recipe! Follow Meiko: ...",https://i.ytimg.com/vi/Il92l3noBRc/default.jpg
2019-07-24T16:00:02Z,Alix&#39;s Favorite Dessert Recipes • Tasty,"Peanut butter pie, cheesecake-stuffed banana bread, and chocolate dipped strawberry cream puffs! Which is your favorite? Subscribe to Tasty: ...",https://i.ytimg.com/vi/Ck6qIErz-QY/default.jpg
2018-12-02T02:00:02Z,6 Easy Delicious Cookie Recipes,Check us out on Facebook! - facebook.com/buzzfeedtasty Credits: https://www.buzzfeed.com/bfmp/videos/71741.,https://i.ytimg.com/vi/yKOOJFHOLWo/default.jpg
2018-05-09T16:00:01Z,Pull-Apart Flauta Ring,Check us out on Facebook! - facebook.com/buzzfeedtasty Credits: https://www.buzzfeed.com/bfmp/videos/55947 MUSIC Groove N' Motion_FullMix Licensed via ...,https://i.ytimg.com/vi/4SaYRN72diw/default.jpg
2020-02-05T02:00:00Z,5 Mouth-Watering Breadstick Recipes You Need In Life • Tasty,5 Mouth-Watering breadstick recipes you need in your life! Shop the NEW Tasty Merch: https://bzfd.it/shoptastyyoutube Subscribe to Tasty: https://bzfd.it/2ri82Z1 ...,https://i.ytimg.com/vi/QOoBr2uQFVw/default.jpg
2020-02-08T20:00:02Z,5 Soft &amp; Chewy Marshmallow Treats • Tasty,"Chewy, soft goodness in the shape of a fluffy marshmallow! Shop the NEW Tasty Merch: https://bzfd.it/shoptastyyoutube Subscribe to Tasty: https://bzfd.it/2ri82Z1 ...",https://i.ytimg.com/vi/TCUpBC54WO8/default.jpg
2019-06-20T19:00:07Z,10 Easy And Fancy Dinner Recipes • Tasty,"About Tasty: The official YouTube channel of all things Tasty, the world's largest food network. From recipes, world-class talent, and top-of-the-line cookware, we ...",https://i.ytimg.com/vi/XBJKi2tcKkE/default.jpg
2019-12-24T02:00:06Z,Gingerbread Recipes To Bring In The Christmas Spirit • Tasty,Bring in the Christmas spirit with these delicious gingerbread recipes that everyone will want a piece of! Shop the NEW Tasty Merch: ...,https://i.ytimg.com/vi/fuOlE_2ZLy8/default.jpg
2019-05-15T22:00:02Z,10 Mouthwatering Recipes For Potato Lovers • Tasty,"About Tasty: The official YouTube channel of all things Tasty, the world's largest food network. From recipes, world-class talent, and top-of-the-line cookware, we ...",https://i.ytimg.com/vi/fLNWeEen35Y/default.jpg
2019-09-08T19:00:00Z,Cranberry &amp; Orange Glazed Pork Chops • Tasty,"Looking for a hearty dinner ready in less than 30 minutes? Glazed with jewel-toned cranberry sauce and orange marmalade, these pork chops taste as good as ...",https://i.ytimg.com/vi/EOJHhSzjPIQ/default.jpg
2018-07-28T22:00:02Z,Animals Doughnuts by Alexander Roberts,Check us out on Facebook! - facebook.com/buzzfeedtasty Credits: https://www.buzzfeed.com/bfmp/videos/63114 MUSIC Licensed via Audio Network.,https://i.ytimg.com/vi/J3h_eh9MEPI/default.jpg
2020-01-07T02:00:01Z,4 Crepe Recipes For All Dessert Lovers • Tasty,These crepes are beautiful and sumptuous all at the same time! You'll eat with your eyes and your tastebuds with these delightful creations. Shop the NEW Tasty ...,https://i.ytimg.com/vi/5KYNZxcaKeo/default.jpg
2019-01-31T17:00:00Z,7 Recipes To Help Keep Your Resolution • Tasty,Don't give up yet on your resolution to eat healthier! Here are some recipes to keep you motivated! Subscribe to Tasty: https://bzfd.it/2ri82Z1 About Tasty: The ...,https://i.ytimg.com/vi/7R6s_dkBf_o/default.jpg
2018-06-25T01:00:16Z,Ice Cream Swirl Sandwiches,Check us out on Facebook! - facebook.com/buzzfeedtasty Credits: https://www.buzzfeed.com/bfmp/videos/60681 MUSIC Licensed via Audio Network.,https://i.ytimg.com/vi/t8B5MPbXj70/default.jpg
2019-01-09T21:00:02Z,The Most Delicious Brownie Recipes You Will Ever Find • Tasty,Craving brownies? Follow these recipes for some of the most delicious brownies! Subscribe to Tasty: https://bzfd.it/2ri82Z1 About Tasty: The official YouTube ...,https://i.ytimg.com/vi/ZxYbUOEn0bI/default.jpg
2020-05-21T19:30:03Z,I Made 3 Meals With Only 5 Ingredients • Tasty,Don't have a lot in your kitchen? Matt shows you how to cook for a full day with only 5 ingredients. Check out the recipes here (available on iOS): ...,https://i.ytimg.com/vi/RLNkCcnTPYM/default.jpg
2020-01-24T02:00:04Z,5 Delicious Savory Dumplings You Need To Try • Tasty,Why haven't you tried these delicious savory dumplings yet? Shop the NEW Tasty Merch: https://bzfd.it/shoptastyyoutube Subscribe to Tasty: ...,https://i.ytimg.com/vi/VSPX369A8jA/default.jpg
2018-03-18T19:00:06Z,Personal Protein Pot,Check us out on Facebook! - facebook.com/buzzfeedtasty Credits: https://www.buzzfeed.com/bfmp/videos/50708 MUSIC Licensed via Audio Network.,https://i.ytimg.com/vi/cpdEt4bjvkU/default.jpg
2021-01-15T18:00:04Z,10-Minute Vs. 1-Hour Vs. 1-Day Chicken Wings • Tasty,"Matt (@mattciampa) shows us 10-minute, 1-hour, and 1-day chicken wings! Check out Alvin's Fried Chicken From Around The World: ...",https://i.ytimg.com/vi/AVZGNiHV2NQ/default.jpg
2018-08-10T18:03:58Z,Amiwo with Grilled Chicken,Take a journey through Sequoia's AncestryDNA test results with this delicious dish from Benin! Start your own journey here: http://bit.ly/2MfSaTe.,https://i.ytimg.com/vi/mosTn_B1CQ8/default.jpg
2019-09-29T19:00:03Z,5 Fast Food Recipes You Can Make At Home • Tasty,5 fast food recipes you can make at home for the same taste without the hassle of leaving your house! Shop the NEW Tasty Merch: ...,https://i.ytimg.com/vi/coK5wE7DSV0/default.jpg
2021-02-09T18:00:00Z,7 Perfect Tacos For The Week,It's Taco Tuesday...so you know what that means! Recipes: https://tasty.co/recipe/mexican-style-pork-tacos-tacos-al-pastor ...,https://i.ytimg.com/vi/2wJY5sTfQmg/default.jpg
2020-01-06T23:00:04Z,Sweet &amp; Spicy Jamaican Jerk Tofu Rice Bowls • Tasty,"Whether you're vegan or not, this sweet and spicy Jamaican classic kicks weeknight dinners up a notch! Spicy tofu meets a bed of coconut rice and beans to ...",https://i.ytimg.com/vi/8AG4uPAn5iU/default.jpg
2019-04-29T16:00:02Z,6 Heavenly Recipes For True Bacon Lovers • Tasty,"About Tasty: The official YouTube channel of all things Tasty, the world's largest food network. From recipes, world-class talent, and top-of-the-line cookware, we ...",https://i.ytimg.com/vi/EyB_BL2c8is/default.jpg
2019-03-23T19:00:03Z,11 Easy Homemade Sushi Recipes For Date Night • Tasty,"About Tasty: The official YouTube channel of all things Tasty, the world's largest food network. From recipes, world-class talent, and top-of-the-line cookware, we ...",https://i.ytimg.com/vi/dFrWAlMSpO4/default.jpg
2019-09-01T15:00:16Z,I Try Learning How To Toss Pizza In Only 1 Day • Tasty,"""I hit myself in the face!"" Subscribe to Tasty: https://bzfd.it/2ri82Z1 About Tasty: The official YouTube channel of all things Tasty, the world's largest food network.",https://i.ytimg.com/vi/qo5JT7HPn84/default.jpg
2019-08-01T16:00:00Z,7 BBQ Recipes That Will Make You Lick Your Fingers • Tasty,"Try these 7 BBQ Recipes! Subscribe to Tasty: https://bzfd.it/2ri82Z1 About Tasty: The official YouTube channel of all things Tasty, the world's largest food network ...",https://i.ytimg.com/vi/2nTYZC5MkZk/default.jpg
2019-05-08T22:00:05Z,Delicious Vegan Pizza 2 Ways: Mushroom And Cashew Margherita • Tasty,"About Tasty: The official YouTube channel of all things Tasty, the world's largest food network. From recipes, world-class talent, and top-of-the-line cookware, we ...",https://i.ytimg.com/vi/NG_TdnDbkJ0/default.jpg
2019-01-09T23:00:08Z,5 Low-Carb Meal Recipes To Start Off Your Year Right • Tasty,Start your year with these delicious and healthy low-carb meal recipes! Subscribe to Tasty: https://bzfd.it/2ri82Z1 About Tasty: The official YouTube channel of all ...,https://i.ytimg.com/vi/s6383T6OARI/default.jpg
2019-11-06T20:00:05Z,Three Thanksgiving Mains For People Who Hate Turkey • Tasty,The turkey-haters around the table will be incredibly pleased this Thanksgiving when you serve up any of these mains. Shop the NEW Tasty Merch: ...,https://i.ytimg.com/vi/gka6qql7Da0/default.jpg
2019-11-25T23:00:04Z,The Perfect Thanksgiving Meal • Tasty,Everything you need (and want) for Thanksgiving right here! Shop the NEW Tasty Merch: https://bzfd.it/shoptastyyoutube Subscribe to Tasty: ...,https://i.ytimg.com/vi/QaxK_5j1pBg/default.jpg
2018-05-26T19:00:26Z,"3 Meals, 1 Snack, $10 (Tasty&#39;s 7-Day Make-Ahead Meal Plan)",Check us out on Facebook! - facebook.com/buzzfeedtasty Credits: https://www.buzzfeed.com/bfmp/videos/57121 MUSIC Licensed via Audio Network.,https://i.ytimg.com/vi/Edc3r14WZ34/default.jpg
2020-06-27T21:00:04Z,Warm And Cheesy Garlic Breads • Tasty Recipes,Warm and cheesy garlic bread recipes that will make your heart and stomach very happy ✨ Subscribe to Tasty: https://bzfd.it/2ri82Z1 Tasty Tasty The official ...,https://i.ytimg.com/vi/LaXCkXq7xyk/default.jpg
2019-05-08T16:00:03Z,5 Delicious Pad Thai Inspired Dishes • Tasty,"About Tasty: The official YouTube channel of all things Tasty, the world's largest food network. From recipes, world-class talent, and top-of-the-line cookware, we ...",https://i.ytimg.com/vi/KCrjrUNWyZc/default.jpg
2019-09-13T22:00:03Z,11 Dinners And Desserts You Can Make In A Microwave • Tasty,"Got a microwave? Then you can make these 11 recipes. Subscribe to Tasty: https://bzfd.it/2ri82Z1 About Tasty: The official YouTube channel of all things Tasty, ...",https://i.ytimg.com/vi/KUJi1CKASiY/default.jpg
